yr,mo,dy,dia,mes,year,st,mag,inj,fat,slat,slon,elat,elon,len,wid
1995,4,17,17,4,1995,OK,0,0,0,3557,-9562,0,0,1,30
1995,4,17,17,4,1995,OK,0,0,0,3627,-9475,0,0,1,40
1995,4,17,17,4,1995,OK,1,0,0,3432,-9823,0,0,20,100
1995,4,17,17,4,1995,OK,1,0,0,3437,-9813,0,0,2,30
1995,4,17,17,4,1995,OK,1,0,0,3438,-9802,344,-9792,50,400
1995,4,17,17,4,1995,OK,1,0,0,3445,-9767,0,0,1,30
1995,4,17,17,4,1995,OK,1,0,0,3605,-951,0,0,2,50
1995,4,17,17,4,1995,OK,1,0,0,3578,-9458,0,0,10,73
1995,4,17,17,4,1995,OK,2,0,0,3585,-953,3587,-9522,45,123
1995,4,17,17,4,1995,OK,2,0,0,3575,-9505,3578,-9497,70,200
1995,4,17,17,4,1995,TX,0,0,0,340,-9937,0,0,1,20
1995,4,17,17,4,1995,TX,0,0,0,3398,-9925,0,0,1,20
1995,4,17,17,4,1995,TX,0,0,0,341,-9902,0,0,1,20
1995,4,17,17,4,1995,TX,0,0,0,3417,-9875,0,0,1,30
1995,4,18,18,4,1995,IL,1,0,0,4218,-896,0,0,5,30
1995,4,18,18,4,1995,MN,0,0,0,436,-9285,0,0,1,10
1995,4,18,18,4,1995,MN,0,0,0,437,-9245,0,0,1,10
1995,4,19,19,4,1995,AR,0,0,0,3402,-9385,0,0,1,10
1995,4,19,19,4,1995,AR,0,0,0,3553,-9042,0,0,1,10
1995,4,19,19,4,1995,AR,0,0,0,3368,-9375,0,0,1,10
1995,4,19,19,4,1995,AR,0,0,0,3548,-9037,0,0,5,10
1995,4,19,19,4,1995,AR,0,0,0,3575,-9032,0,0,5,20
1995,4,19,19,4,1995,AR,0,0,0,357,-8997,0,0,2,10
1995,4,19,19,4,1995,MO,0,0,0,3607,-8987,361,-8983,50,50
1995,4,19,19,4,1995,OK,0,0,0,3427,-9802,0,0,1,20
1995,4,19,19,4,1995,OK,0,0,0,3435,-9742,0,0,1,20
1995,4,19,19,4,1995,OK,0,0,0,342,-9748,0,0,1,20
1995,4,19,19,4,1995,TN,0,0,0,3627,-8948,0,0,1,10
1995,4,19,19,4,1995,TX,0,0,0,335,-10185,0,0,3,40
1995,4,19,19,4,1995,TX,0,0,0,324,-9677,0,0,1,10
1995,4,19,19,4,1995,TX,0,0,0,3253,-9663,0,0,1,10
1995,4,19,19,4,1995,TX,0,0,0,3258,-9653,0,0,1,10
1995,4,19,19,4,1995,TX,0,0,0,3263,-9652,0,0,1,10
1995,4,19,19,4,1995,TX,0,0,0,3343,-10033,0,0,1,20
1995,4,19,19,4,1995,TX,0,0,0,3283,-9588,0,0,1,10
1995,4,19,19,4,1995,TX,0,0,0,3313,-956,0,0,2,30
1995,4,19,19,4,1995,TX,0,0,0,3267,-9572,0,0,1,10
1995,4,19,19,4,1995,TX,0,0,0,3377,-9553,0,0,1,10
1995,4,19,19,4,1995,TX,0,0,0,3335,-9517,0,0,1,10
1995,4,19,19,4,1995,TX,0,0,0,3333,-9505,0,0,1,10
1995,4,19,19,4,1995,TX,0,0,0,3405,-9862,0,0,1,20
1995,4,19,19,4,1995,TX,0,0,0,341,-986,0,0,1,20
1995,4,19,19,4,1995,TX,0,0,0,3268,-981,0,0,1,10
1995,4,19,19,4,1995,TX,0,0,0,3353,-982,0,0,1,20
1995,4,19,19,4,1995,TX,0,0,0,3275,-9802,0,0,1,10
1995,4,19,19,4,1995,TX,0,0,0,3585,-10177,0,0,2,20
1995,4,19,19,4,1995,TX,0,0,0,3145,-9815,0,0,1,10
1995,4,19,19,4,1995,TX,0,0,0,3263,-9645,0,0,1,10
1995,4,19,19,4,1995,TX,0,0,0,3288,-965,0,0,1,10
1995,4,19,19,4,1995,TX,0,0,0,3025,-9858,3027,-9858,25,200
1995,4,19,19,4,1995,TX,1,0,0,3265,-9628,0,0,20,100
1995,4,19,19,4,1995,TX,1,0,0,3272,-9617,0,0,10,100
1995,4,19,19,4,1995,TX,1,8,0,3278,-9692,3282,-9673,60,100
1995,4,19,19,4,1995,TX,2,0,0,3273,-9732,328,-9733,50,50
1995,4,20,20,4,1995,AL,1,6,0,3368,-882,3373,-8815,40,80
1995,4,20,20,4,1995,AL,1,17,0,3417,-8768,3425,-876,60,120
1995,4,20,20,4,1995,AR,0,0,0,3523,-9083,0,0,1,10
1995,4,20,20,4,1995,AR,0,0,0,3333,-9145,3337,-9142,20,50
1995,4,20,20,4,1995,LA,0,0,0,317,-9183,0,0,10,50
1995,4,20,20,4,1995,LA,0,0,0,3208,-9133,0,0,10,40
1995,4,20,20,4,1995,LA,0,0,0,3235,-9103,0,0,10,50
1995,4,20,20,4,1995,LA,2,3,0,3285,-919,0,0,20,100
1995,4,20,20,4,1995,MS,0,0,0,3332,-8917,0,0,10,50
1995,4,20,20,4,1995,MS,0,0,0,3407,-884,0,0,1,10
1995,4,20,20,4,1995,MS,0,0,0,338,-8873,0,0,5,10
1995,4,20,20,4,1995,MS,0,0,0,3138,-914,0,0,10,40
1995,4,20,20,4,1995,MS,1,0,0,3193,-904,0,0,20,100
1995,4,20,20,4,1995,MS,2,0,0,331,-8905,0,0,10,50
1995,4,20,20,4,1995,MS,2,0,0,3248,-9082,0,0,10,100
1995,4,20,20,4,1995,MS,2,0,0,333,-8862,3358,-8832,320,100
1995,4,20,20,4,1995,TN,1,0,0,3513,-862,3517,-8615,30,30
1995,4,20,20,4,1995,TX,0,0,0,2973,-9537,0,0,1,10
1995,4,20,20,4,1995,TX,0,0,0,2967,-9502,0,0,1,10
1995,4,21,21,4,1995,TN,0,0,0,3507,-8532,0,0,1,30
1995,4,21,21,4,1995,TN,1,1,0,3503,-8555,3507,-8545,50,23
1995,4,21,21,4,1995,TN,1,0,0,3505,-8528,0,0,10,300
1995,4,21,21,4,1995,TN,2,0,0,3515,-8528,3505,-8528,50,330
1995,4,22,22,4,1995,AL,0,0,0,3062,-8775,0,0,1,30
1995,4,22,22,4,1995,AL,1,0,0,3375,-8705,0,0,15,60
1995,4,22,22,4,1995,LA,0,0,0,3272,-912,0,0,15,50
1995,4,22,22,4,1995,LA,0,0,0,3248,-9212,0,0,1,30
1995,4,22,22,4,1995,LA,0,0,0,3233,-9223,0,0,1,10
1995,4,22,22,4,1995,LA,0,0,0,3232,-9383,0,0,1,30
1995,4,22,22,4,1995,LA,0,0,0,3132,-9153,0,0,1,30
1995,4,22,22,4,1995,LA,0,0,0,3175,-9308,0,0,1,30
1995,4,22,22,4,1995,LA,1,0,0,3177,-9238,0,0,1,10
1995,4,22,22,4,1995,MS,0,0,0,3128,-9047,0,0,1,20
1995,4,22,22,4,1995,MS,0,0,0,3125,-9045,3125,-9038,50,20
1995,4,22,22,4,1995,MS,0,0,0,3033,-8962,0,0,1,20
1995,4,22,22,4,1995,MS,0,0,0,3138,-9033,0,0,10,40
1995,4,22,22,4,1995,MS,1,0,0,329,-907,328,-9057,80,200
1995,4,23,23,4,1995,AL,0,0,0,3103,-875,0,0,1,30
1995,4,23,23,4,1995,FL,0,0,0,3053,-865,0,0,1,50
1995,4,23,23,4,1995,LA,0,0,0,2983,-9097,0,0,1,10
1995,4,23,23,4,1995,LA,1,0,0,2983,-9153,0,0,5,20
1995,4,23,23,4,1995,MS,0,0,0,304,-889,0,0,3,23
1995,4,24,24,4,1995,FL,2,5,0,2965,-8173,2975,-8152,100,350
1995,4,25,25,4,1995,ID,0,1,0,432,-11238,0,0,2,50
1995,4,25,25,4,1995,ID,0,0,0,4302,-11247,0,0,2,50
1995,4,29,29,4,1995,TX,0,0,0,3363,-9658,0,0,1,10
1995,4,30,30,4,1995,FL,0,3,0,2623,-8012,0,0,1,10
1995,4,30,30,4,1995,MS,0,0,0,3413,-8885,0,0,5,10
1995,5,1,1,5,1995,CA,0,0,0,3678,-11973,0,0,1,10
1995,5,1,1,5,1995,PR,0,0,0,1841,-6611,1841,-6611,0,10
1995,5,1,1,5,1995,SC,0,0,0,3487,-8282,0,0,10,30
1995,5,1,1,5,1995,SC,0,0,0,3508,-8163,3512,-815,90,50
1995,5,1,1,5,1995,SC,0,0,0,350,-8123,0,0,10,50
1995,5,1,1,5,1995,SC,0,0,0,3475,-8137,0,0,2,20
1995,5,4,4,5,1995,ID,0,0,0,4257,-11375,0,0,1,10
1995,5,5,5,5,1995,ID,0,0,0,4217,-11177,4227,-11165,1,10
1995,5,5,5,5,1995,TX,1,0,0,323,-10205,0,0,10,50
1995,5,6,6,5,1995,CO,0,0,0,4067,-10508,0,0,1,50
1995,5,7,7,5,1995,CO,0,0,0,4007,-1043,0,0,5,10
1995,5,7,7,5,1995,MO,1,0,0,374,-946,3748,-946,50,100
1995,5,7,7,5,1995,MO,1,0,0,379,-9357,0,0,4,50
1995,5,7,7,5,1995,OK,0,0,0,3477,-9965,0,0,2,73
1995,5,7,7,5,1995,OK,0,0,0,3495,-9652,0,0,2,73
1995,5,7,7,5,1995,OK,0,0,0,350,-964,0,0,10,30
1995,5,7,7,5,1995,OK,0,0,0,3542,-9625,0,0,1,30
1995,5,7,7,5,1995,OK,1,0,0,345,-9712,0,0,20,100
1995,5,7,7,5,1995,OK,1,0,0,3467,-971,347,-970,60,200
1995,5,7,7,5,1995,OK,1,0,0,344,-9683,0,0,2,50
1995,5,7,7,5,1995,OK,1,0,0,3435,-9707,344,-9705,30,200
1995,5,7,7,5,1995,OK,1,0,0,3452,-9697,0,0,1,20
1995,5,7,7,5,1995,OK,2,0,0,351,-9638,352,-9625,60,50
1995,5,7,7,5,1995,TX,0,0,0,3617,-10118,0,0,2,23
1995,5,7,7,5,1995,TX,0,0,0,336,-9847,0,0,1,23
1995,5,7,7,5,1995,TX,0,0,0,332,-980,0,0,1,10
1995,5,7,7,5,1995,TX,0,0,0,3322,-9787,0,0,5,100
1995,5,7,7,5,1995,TX,0,0,0,314,-9963,0,0,2,20
1995,5,7,7,5,1995,TX,0,0,0,320,-9922,0,0,1,10
1995,5,7,7,5,1995,TX,0,0,0,3188,-9915,0,0,1,10
1995,5,7,7,5,1995,TX,0,0,0,321,-9897,3222,-9868,180,10
1995,5,7,7,5,1995,TX,0,0,0,3017,-9937,0,0,1,10
1995,5,7,7,5,1995,TX,0,0,0,3212,-9807,0,0,1,10
1995,5,7,7,5,1995,TX,1,0,0,304,-9528,3053,-9522,80,50
1995,5,7,7,5,1995,TX,1,0,0,3183,-9943,0,0,1,10
1995,5,7,7,5,1995,TX,1,0,0,3205,-9902,3208,-9893,50,10
1995,5,7,7,5,1995,TX,1,5,0,2998,-9975,0,0,1,10
1995,5,7,7,5,1995,TX,1,4,0,3283,-9725,3293,-9708,100,300
1995,5,7,7,5,1995,TX,2,2,0,300,-9975,0,0,20,300
1995,5,7,7,5,1995,TX,2,2,0,3022,-9932,0,0,20,400
1995,5,7,7,5,1995,TX,2,12,1,3498,-1020,3517,-10187,120,200
1995,5,7,7,5,1995,TX,3,11,2,3352,-9753,338,-9743,260,880
1995,5,7,7,5,1995,TX,3,6,3,338,-9743,342,-9717,341,880
1995,5,8,8,5,1995,CO,0,0,0,4062,-10247,0,0,1,10
1995,5,8,8,5,1995,IA,0,0,0,406,-9565,0,0,1,10
1995,5,8,8,5,1995,LA,1,0,0,3027,-8978,0,0,20,30
1995,5,8,8,5,1995,LA,2,0,0,2995,-900,0,0,8,40
1995,5,8,8,5,1995,MS,1,0,0,3112,-9095,3133,-907,150,33
1995,5,8,8,5,1995,MS,2,0,0,3225,-8978,3235,-897,70,440
1995,5,8,8,5,1995,NE,0,0,0,4033,-9642,0,0,1,10
1995,5,8,8,5,1995,NE,0,0,0,4045,-9638,4052,-9633,40,150
1995,5,8,8,5,1995,NE,0,0,0,404,-9565,0,0,1,10
1995,5,8,8,5,1995,NE,0,0,0,4048,-958,0,0,1,10
1995,5,8,8,5,1995,NE,0,0,0,4053,-9585,0,0,1,10
1995,5,8,8,5,1995,NE,0,0,0,4092,-9618,0,0,1,10
1995,5,8,8,5,1995,NE,0,0,0,4087,-9627,0,0,1,10
1995,5,8,8,5,1995,NE,0,0,0,4088,-9642,0,0,1,10
1995,5,8,8,5,1995,NE,0,0,0,4087,-9643,0,0,1,10
1995,5,8,8,5,1995,NE,0,0,0,4093,-9638,0,0,1,10
1995,5,8,8,5,1995,NE,1,0,0,4042,-9637,0,0,8,250
1995,5,8,8,5,1995,NE,1,0,0,4047,-9583,0,0,10,200
1995,5,8,8,5,1995,NE,2,0,0,4037,-9588,0,0,15,400
1995,5,9,9,5,1995,AL,0,0,0,3078,-8818,0,0,1,50
1995,5,9,9,5,1995,AL,0,0,0,3132,-8632,0,0,20,100
1995,5,9,9,5,1995,AL,0,1,0,3363,-8608,0,0,10,200
1995,5,9,9,5,1995,IA,0,0,0,4142,-9107,0,0,5,40
1995,5,9,9,5,1995,IA,0,0,0,4142,-9105,0,0,2,23
1995,5,9,9,5,1995,IA,0,0,0,4153,-9102,0,0,5,40
1995,5,9,9,5,1995,IA,0,0,0,4153,-9082,0,0,2,30
1995,5,9,9,5,1995,IA,0,0,0,4158,-9083,0,0,2,23
1995,5,9,9,5,1995,IA,0,0,0,416,-9028,0,0,2,30
1995,5,9,9,5,1995,IA,0,0,0,4165,-9035,0,0,2,30
1995,5,9,9,5,1995,IA,0,0,0,417,-9068,0,0,2,30
1995,5,9,9,5,1995,IA,1,0,0,4161,-9042,4161,-9038,30,50
1995,5,9,9,5,1995,IA,1,0,0,4168,-906,0,0,5,40
1995,5,9,9,5,1995,IA,2,0,0,4182,-9132,419,-9127,70,100
1995,5,9,9,5,1995,IA,3,0,0,4158,-9087,4172,-9088,100,73
1995,5,9,9,5,1995,IL,0,0,0,3973,-9005,0,0,1,10
1995,5,9,9,5,1995,IL,0,0,0,3985,-9003,0,0,1,10
1995,5,9,9,5,1995,IL,0,0,0,4137,-8958,4137,-8947,50,73
1995,5,9,9,5,1995,IL,0,0,0,405,-9025,0,0,1,10
1995,5,9,9,5,1995,IL,0,0,0,4053,-9008,4057,-9003,30,220
1995,5,9,9,5,1995,IL,0,0,0,4147,-9015,0,0,1,73
1995,5,9,9,5,1995,IL,0,0,0,4172,-8955,0,0,5,50
1995,5,9,9,5,1995,IL,0,0,0,3905,-8957,0,0,2,40
1995,5,9,9,5,1995,IL,0,0,0,4165,-897,0,0,10,73
1995,5,9,9,5,1995,IL,0,0,0,392,-894,0,0,2,40
1995,5,9,9,5,1995,IL,0,0,0,404,-8857,0,0,20,220
1995,5,9,9,5,1995,IL,0,0,0,3927,-8897,0,0,10,220
1995,5,9,9,5,1995,IL,1,0,0,4165,-9032,416,-9028,30,50
1995,5,9,9,5,1995,IL,1,2,0,4047,-897,4052,-8963,40,220
1995,5,9,9,5,1995,IL,1,0,0,4025,-8897,4035,-8877,130,220
1995,5,9,9,5,1995,IL,1,0,0,393,-892,0,0,7,70
1995,5,9,9,5,1995,IL,1,0,0,3927,-8908,0,0,1,10
1995,5,9,9,5,1995,IL,1,0,0,4045,-8855,405,-8852,30,220
1995,5,9,9,5,1995,IL,1,0,0,4065,-8813,4072,-8807,50,40
1995,5,9,9,5,1995,IL,3,6,0,3988,-8973,4022,-8912,500,880
1995,5,9,9,5,1995,IL,3,0,0,413,-898,4157,-8957,220,300
1995,5,9,9,5,1995,MS,0,0,0,3025,-8945,0,0,3,23
1995,5,9,9,5,1995,MS,1,0,0,3058,-885,0,0,10,30
1995,5,9,9,5,1995,MS,1,0,0,3043,-8882,0,0,2,23
1995,5,10,10,5,1995,AL,0,0,0,305,-8835,0,0,1,50
1995,5,10,10,5,1995,IL,0,0,0,4117,-8767,0,0,5,10
1995,5,10,10,5,1995,KY,0,0,0,3677,-837,0,0,1,10
1995,5,10,10,5,1995,KY,1,0,0,3718,-8468,0,0,10,400
1995,5,10,10,5,1995,TN,0,1,0,352,-8553,0,0,10,20
1995,5,10,10,5,1995,TN,1,0,0,3542,-8462,0,0,30,200
1995,5,10,10,5,1995,TX,1,0,0,2937,-1009,0,0,1,10
1995,5,10,10,5,1995,TX,2,22,0,2938,-10093,0,0,5,200
1995,5,11,11,5,1995,FL,0,0,0,2937,-822,0,0,1,10
1995,5,11,11,5,1995,MT,0,0,0,4513,-1071,0,0,1,10
1995,5,11,11,5,1995,NC,0,0,0,3563,-7977,0,0,10,33
1995,5,11,11,5,1995,NC,1,0,0,3612,-7695,0,0,1,10
1995,5,11,11,5,1995,OR,0,0,0,4478,-11782,0,0,1,10
1995,5,11,11,5,1995,WY,0,0,0,4497,-10723,0,0,1,23
1995,5,12,12,5,1995,CO,0,0,0,3948,-10477,0,0,2,50
1995,5,12,12,5,1995,FL,0,0,0,2962,-8282,2968,-8275,50,10
1995,5,12,12,5,1995,KS,0,0,0,3943,-10107,0,0,1,50
1995,5,12,12,5,1995,KS,0,0,0,3912,-9932,0,0,1,50
1995,5,12,12,5,1995,KS,0,0,0,392,-9918,0,0,1,23
1995,5,12,12,5,1995,KS,0,0,0,392,-993,0,0,1,23
1995,5,12,12,5,1995,KS,0,0,0,3902,-9757,3903,-9753,30,80
1995,5,12,12,5,1995,KS,1,0,0,3935,-10015,0,0,2,50
1995,5,12,12,5,1995,KS,1,0,0,3905,-9862,3905,-9853,40,50
1995,5,12,12,5,1995,KS,1,0,0,391,-9838,0,0,10,50
1995,5,12,12,5,1995,KS,2,1,0,3942,-10105,3937,-1007,180,1500
1995,5,12,12,5,1995,KS,2,0,0,3937,-10028,0,0,8,200
1995,5,12,12,5,1995,LA,1,1,0,297,-912,0,0,5,23
1995,5,13,13,5,1995,AR,0,0,0,3632,-9455,0,0,1,10
1995,5,13,13,5,1995,AR,0,0,0,3633,-9415,0,0,1,30
1995,5,13,13,5,1995,AR,0,0,0,3602,-9392,0,0,1,30
1995,5,13,13,5,1995,CA,0,0,0,3598,-11912,0,0,25,10
1995,5,13,13,5,1995,CA,0,0,0,367,-12003,0,0,10,33
1995,5,13,13,5,1995,IL,0,0,0,4092,-8967,0,0,1,10
1995,5,13,13,5,1995,IL,0,0,0,4062,-8922,0,0,1,10
1995,5,13,13,5,1995,IL,0,0,0,4057,-8915,0,0,1,10
1995,5,13,13,5,1995,IL,0,0,0,4097,-8772,0,0,10,30
1995,5,13,13,5,1995,IL,1,0,0,4093,-8977,4093,-8963,70,220
1995,5,13,13,5,1995,IL,1,0,0,4035,-8872,4035,-8863,40,220
1995,5,13,13,5,1995,IL,2,2,0,4073,-9038,4082,-9015,140,880
1995,5,13,13,5,1995,IL,3,25,0,4042,-8993,4052,-8948,250,880
1995,5,13,13,5,1995,IL,4,7,0,4058,-9131,4074,-9044,500,1000
1995,5,13,13,5,1995,IL,4,45,0,4037,-903,4042,-9012,70,880
1995,5,13,13,5,1995,IN,0,0,0,4035,-8613,0,0,1,40
1995,5,13,13,5,1995,IN,1,0,0,4087,-8637,0,0,28,40
1995,5,13,13,5,1995,IN,1,1,0,4082,-8612,0,0,15,70
1995,5,13,13,5,1995,IN,2,0,0,3977,-8617,3985,-8607,65,400
1995,5,13,13,5,1995,IN,2,10,3,3998,-869,3997,-8657,140,250
1995,5,13,13,5,1995,KY,0,0,0,3792,-8487,0,0,5,200
1995,5,13,13,5,1995,KY,1,0,0,379,-8597,0,0,5,200
1995,5,13,13,5,1995,KY,1,0,0,3767,-8595,0,0,5,200
1995,5,13,13,5,1995,KY,2,0,0,3783,-858,3797,-8555,150,200
1995,5,13,13,5,1995,KY,2,0,0,3718,-8813,372,-8798,80,73
1995,5,13,13,5,1995,MO,2,3,0,4047,-9202,405,-9182,80,200
1995,5,14,14,5,1995,KY,0,0,0,382,-8485,0,0,5,200
1995,5,14,14,5,1995,KY,1,0,0,3723,-8563,0,0,10,300
1995,5,14,14,5,1995,TN,0,0,0,3613,-8553,0,0,5,20
1995,5,14,14,5,1995,TX,0,0,0,3167,-10075,0,0,2,30
1995,5,14,14,5,1995,TX,0,0,0,3152,-10008,0,0,2,30
1995,5,14,14,5,1995,TX,0,0,0,314,-10008,0,0,2,30
1995,5,14,14,5,1995,TX,1,0,0,3133,-10018,0,0,5,50
1995,5,14,14,5,1995,TX,1,0,0,3145,-1003,0,0,4,50
1995,5,14,14,5,1995,TX,3,0,0,3147,-10015,314,-10012,50,100
1995,5,15,15,5,1995,CO,0,0,0,3845,-10227,0,0,10,50
1995,5,15,15,5,1995,GA,1,0,0,3243,-8292,0,0,10,123
1995,5,15,15,5,1995,KS,0,0,0,3808,-10143,0,0,2,50
1995,5,15,15,5,1995,KS,0,0,0,3837,-10197,0,0,1,20
1995,5,15,15,5,1995,KS,0,0,0,3825,-10175,0,0,1,20
1995,5,15,15,5,1995,KS,1,0,0,3788,-10113,0,0,10,100
1995,5,15,15,5,1995,KS,2,0,0,3797,-10062,3795,-10057,30,300
1995,5,15,15,5,1995,KS,3,3,0,3797,-10062,3797,-10052,60,900
1995,5,15,15,5,1995,MS,0,0,0,3462,-8918,0,0,2,20
1995,5,15,15,5,1995,SC,0,0,0,3438,-8175,0,0,1,30
1995,5,15,15,5,1995,SC,0,0,0,3332,-8017,0,0,2,30
1995,5,15,15,5,1995,TN,0,0,0,3513,-9002,0,0,5,23
1995,5,15,15,5,1995,TX,0,0,0,3422,-10097,0,0,1,10
1995,5,15,15,5,1995,TX,0,0,0,3167,-10265,0,0,2,40
1995,5,15,15,5,1995,TX,1,0,0,3193,-10318,0,0,8,80
1995,5,16,16,5,1995,CO,0,0,0,3813,-10285,0,0,10,73
1995,5,16,16,5,1995,CO,1,0,0,387,-10287,0,0,2,30
1995,5,16,16,5,1995,KS,0,0,0,379,-1007,3793,-10065,20,100
1995,5,16,16,5,1995,KS,0,0,0,3797,-10068,3793,-10065,10,500
1995,5,16,16,5,1995,KS,0,0,0,3808,-10013,0,0,20,100
1995,5,16,16,5,1995,KS,0,0,0,3808,-9998,0,0,1,30
1995,5,16,16,5,1995,KS,0,0,0,3817,-9963,0,0,1,100
1995,5,16,16,5,1995,KS,0,0,0,3812,-999,0,0,15,100
1995,5,16,16,5,1995,KS,0,0,0,3873,-9597,0,0,5,50
1995,5,16,16,5,1995,KS,0,0,0,3932,-10152,0,0,2,20
1995,5,16,16,5,1995,KS,0,0,0,386,-10158,0,0,1,20
1995,5,16,16,5,1995,KS,0,0,0,385,-10178,0,0,1,20
1995,5,16,16,5,1995,KS,1,0,0,3877,-9525,3867,-9507,100,100
1995,5,16,16,5,1995,KS,1,2,0,3875,-9503,0,0,10,60
1995,5,16,16,5,1995,KS,1,5,0,3845,-950,3847,-9483,80,73
1995,5,16,16,5,1995,KS,2,0,0,381,-9973,0,0,25,200
1995,5,16,16,5,1995,KS,3,0,0,3788,-1009,3802,-10087,100,800
1995,5,16,16,5,1995,KS,3,0,0,3808,-9963,3817,-996,70,1000
1995,5,16,16,5,1995,NE,0,0,0,4032,-9728,0,0,20,100
1995,5,16,16,5,1995,NE,0,0,0,4027,-9685,0,0,1,10
1995,5,16,16,5,1995,NE,0,0,0,4013,-9667,0,0,1,10
1995,5,17,17,5,1995,KS,0,0,0,3823,-10053,0,0,20,10
1995,5,17,17,5,1995,KS,0,0,0,391,-9587,0,0,5,50
1995,5,17,17,5,1995,MO,0,0,0,3812,-9327,0,0,5,50
1995,5,17,17,5,1995,MO,1,0,0,384,-945,384,-9443,50,73
1995,5,17,17,5,1995,MO,3,9,0,3783,-9447,3788,-9418,140,400
1995,5,17,17,5,1995,OK,0,0,0,3677,-10043,0,0,20,100
1995,5,17,17,5,1995,OK,2,0,0,3647,-9857,3653,-9835,120,400
1995,5,17,17,5,1995,TX,0,0,0,364,-1006,366,-1007,30,73
1995,5,17,17,5,1995,TX,1,0,0,344,-10257,0,0,3,73
1995,5,18,18,5,1995,AL,1,0,0,3475,-8758,3485,-875,65,150
1995,5,18,18,5,1995,AL,1,0,0,3497,-8747,0,0,15,120
1995,5,18,18,5,1995,AL,4,55,1,3483,-8703,348,-8625,390,1300
1995,5,18,18,5,1995,DC,0,0,0,3888,-7705,0,0,5,50
1995,5,18,18,5,1995,IL,0,0,0,3843,-9005,0,0,4,73
1995,5,18,18,5,1995,IL,0,0,0,3832,-898,3832,-8965,80,120
1995,5,18,18,5,1995,IL,0,0,0,382,-8968,3822,-8957,60,70
1995,5,18,18,5,1995,IL,0,0,0,382,-8965,382,-896,35,50
1995,5,18,18,5,1995,IL,0,0,0,3835,-8952,3838,-8938,75,60
1995,5,18,18,5,1995,IL,0,0,0,3822,-8905,0,0,3,40
1995,5,18,18,5,1995,IL,1,0,0,3833,-9015,0,0,6,83
1995,5,18,18,5,1995,IL,1,0,0,3825,-9018,3832,-9015,45,100
1995,5,18,18,5,1995,IL,1,0,0,3825,-9018,3832,-9012,60,200
1995,5,18,18,5,1995,IL,1,0,0,3827,-9008,383,-9002,48,150
1995,5,18,18,5,1995,IL,1,0,0,3838,-895,3842,-8927,180,200
1995,5,18,18,5,1995,IL,1,0,0,3847,-8777,0,0,5,50
1995,5,18,18,5,1995,IL,2,0,0,3823,-9028,383,-902,40,300
1995,5,18,18,5,1995,IL,2,0,0,3825,-9013,3828,-9008,42,170
1995,5,18,18,5,1995,IN,1,0,0,3865,-8683,0,0,1,50
1995,5,18,18,5,1995,KY,0,0,0,3698,-856,0,0,10,200
1995,5,18,18,5,1995,KY,0,0,0,3717,-837,0,0,1,10
1995,5,18,18,5,1995,KY,0,0,0,3753,-8325,0,0,1,10
1995,5,18,18,5,1995,KY,1,0,0,3697,-8727,0,0,5,50
1995,5,18,18,5,1995,KY,1,0,0,3683,-8782,0,0,5,50
1995,5,18,18,5,1995,KY,1,0,0,3798,-8572,0,0,20,200
1995,5,18,18,5,1995,KY,1,0,0,3715,-8455,0,0,5,200
1995,5,18,18,5,1995,KY,2,8,0,3782,-8493,0,0,10,200
1995,5,18,18,5,1995,KY,2,0,0,3792,-8487,0,0,10,200
1995,5,18,18,5,1995,KY,2,0,0,3818,-8352,0,0,20,200
1995,5,18,18,5,1995,KY,2,0,0,3687,-8775,3682,-8753,100,73
1995,5,18,18,5,1995,KY,2,0,0,3783,-8595,0,0,5,200
1995,5,18,18,5,1995,KY,2,0,0,378,-864,0,0,10,200
1995,5,18,18,5,1995,KY,2,0,0,3698,-856,3702,-8555,30,200
1995,5,18,18,5,1995,KY,2,0,0,3718,-8412,3722,-8407,30,300
1995,5,18,18,5,1995,KY,2,0,0,3698,-8653,0,0,25,100
1995,5,18,18,5,1995,KY,2,0,0,3698,-8643,0,0,15,100
1995,5,18,18,5,1995,KY,2,0,0,3738,-8338,3735,-8295,240,100
1995,5,18,18,5,1995,KY,2,0,0,3698,-8633,3698,-8622,50,100
1995,5,18,18,5,1995,LA,1,0,0,3075,-9328,0,0,3,30
1995,5,18,18,5,1995,LA,1,1,0,3082,-9267,0,0,5,30
1995,5,18,18,5,1995,LA,1,0,0,308,-9255,0,0,5,23
1995,5,18,18,5,1995,LA,1,0,0,3058,-9117,0,0,3,20
1995,5,18,18,5,1995,LA,1,0,0,3003,-9178,0,0,5,30
1995,5,18,18,5,1995,MD,1,2,0,389,-769,0,0,3,30
1995,5,18,18,5,1995,MD,2,0,0,3887,-760,3887,-758,100,200
1995,5,18,18,5,1995,MO,1,2,0,3773,-922,0,0,10,100
1995,5,18,18,5,1995,MO,1,0,0,3713,-8978,3728,-8957,80,50
1995,5,18,18,5,1995,MO,2,3,0,3817,-9048,3825,-9038,72,150
1995,5,18,18,5,1995,MS,0,0,0,3467,-8852,0,0,10,23
1995,5,18,18,5,1995,MS,0,0,0,3228,-885,0,0,5,30
1995,5,18,18,5,1995,MS,1,0,0,344,-8855,3443,-8852,20,50
1995,5,18,18,5,1995,TN,0,0,0,3522,-8943,0,0,10,10
1995,5,18,18,5,1995,TN,0,0,0,3535,-8888,3538,-8872,80,50
